0.339652;0.997286;1;
0.881195;0.542901;0;
0.0434438;0.651578;1;
0.317664;0.76642;1;
0.148454;0.143163;0;
0.989382;0.361034;1;
0.485631;0.959358;1;
0.0356379;0.124209;0;
0.495433;0.331864;0;
0.827934;0.706547;0;
0.474119;0.350581;0;
0.692455;0.535889;0;
0.166822;0.457167;0;
0.774679;0.333589;1;
0.657516;0.915527;0;
0.201043;0.460902;0;
0.413939;0.136749;0;
0.982021;0.0526424;1;
0.61119;0.635035;0;
0.262696;0.567611;1;
0.323679;0.531045;1;
0.277726;0.380504;0;
0.883664;0.163053;1;
0.317244;0.100754;0;
0.778838;0.357435;1;
0.284281;0.464322;0;
0.303656;0.069018;0;
0.304979;0.31196;0;
0.469034;0.423497;0;
0.530797;0.711075;0;
0.884326;0.53793;0;
0.280678;0.810725;1;
0.803286;0.99151;0;
0.300268;0.687547;1;
0.908256;0.591946;0;
0.636171;0.0568558;1;
0.960777;0.0254988;1;
0.0166835;0.541727;1;
0.753865;0.0415687;1;
0.943951;0.901685;0;
0.263361;0.426136;0;
0.941217;0.33977;1;
0.933555;0.947846;0;
0.365537;0.681162;1;
0.455665;0.333059;0;
0.0828231;0.137551;0;
0.906656;0.503878;0;
0.667564;0.317509;1;
0.494294;0.673333;1;
0.244307;0.765109;1;
0.142732;0.0186648;0;
0.606095;0.853095;0;
0.115524;0.207433;0;
0.153599;0.702002;1;
0.641075;0.587687;0;
0.265076;0.291123;0;
0.0114753;0.592447;1;
0.761252;0.658384;0;
0.240169;0.616644;1;
0.541926;0.58261;0;
0.274885;0.465053;0;
0.477585;0.878762;1;
0.729802;0.373331;1;
0.511572;0.373704;1;
0.049821;0.870417;1;
0.164706;0.567958;1;
0.118898;0.0487583;0;
0.733737;0.827556;0;
0.420685;0.991723;1;
0.910171;0.513557;0;
0.125525;0.746602;1;
0.744906;0.379641;1;
0.961799;0.0543783;1;
0.0841092;0.683364;1;
0.159986;0.515114;1;
0.700079;0.0105081;1;
0.555442;0.0853567;1;
0.106937;0.946605;1;
0.00857456;0.996582;1;
0.838439;0.218599;1;
0.0516428;0.304952;0;
0.417829;0.303819;0;
0.683727;0.274139;1;
0.6069;0.209243;1;
0.659544;0.234302;1;
0.160907;0.173142;0;
0.492174;0.872594;1;
0.212799;0.205763;0;
0.198763;0.666351;1;
0.587105;0.434027;1;
0.245814;0.656588;1;
0.238187;0.819378;1;
0.414575;0.168706;0;
0.0545137;0.0357631;0;
0.914504;0.687184;0;
0.19339;0.929909;1;
0.733865;0.30464;1;
0.0805746;0.311364;0;
0.221428;0.57593;1;
0.403953;0.51232;1;
0.352395;0.549375;1;
0.45441;0.387286;0;
0.00570059;0.799809;1;
0.882328;0.243186;1;
0.927462;0.182246;1;
0.967189;0.136699;1;
0.730029;0.886222;0;
0.131038;0.149104;0;
0.527811;0.61423;0;
0.61713;0.829222;0;
0.657183;0.493279;1;
0.395894;0.0294364;0;
0.946423;0.872016;0;
0.176922;0.479344;0;
0.147637;0.649539;1;
0.750141;0.897434;0;
0.30134;0.17568;0;
0.55662;0.495656;1;
0.0164341;0.865294;1;
0.396303;0.475537;0;
0.751696;0.245033;1;
0.817745;0.0843413;1;
0.987337;0.981377;0;
0.481313;0.871784;1;
0.572385;0.456005;1;
0.845882;0.285084;1;
0.502098;0.619057;0;
0.955102;0.134709;1;
0.373412;0.839799;1;
0.523076;0.997599;0;
0.743055;0.776148;0;
0.759511;0.563471;0;
0.306876;0.693738;1;
0.2352;0.592807;1;
0.528389;0.386875;1;
0.475128;0.900171;1;
0.386319;0.806618;1;
0.755504;0.417304;1;
0.357621;0.704612;1;
0.887405;0.694925;0;
0.730571;0.248308;1;
0.197253;0.60042;1;
0.286963;0.277881;0;
0.748597;0.109177;1;
0.826095;0.428936;1;
0.140604;0.836945;1;
0.7298;0.243029;1;
0.15615;0.22159;0;
0.749384;0.259718;1;
0.342169;0.200651;0;
0.213305;0.571735;1;
0.502717;0.151692;1;
0.248306;0.989918;1;
0.00968077;0.25602;0;
0.919156;0.858681;0;
0.997455;0.732271;0;
0.129825;0.987108;1;
0.50798;0.483548;1;
0.420279;0.152527;0;
0.937356;0.268275;1;
0.602992;0.0648771;1;
0.284485;0.330054;0;
0.42463;0.724441;1;
0.677482;0.673412;0;
0.0800907;0.709476;1;
0.853998;0.0420604;1;
0.546559;0.49551;1;
0.697958;0.193858;1;
0.633488;0.966391;0;
0.0934781;0.70314;1;
0.331291;0.372356;0;
0.64387;0.181537;1;
0.484459;0.613068;1;
0.700267;0.630735;0;
0.773896;0.378048;1;
0.111232;0.817799;1;
0.267827;0.677187;1;
0.313189;0.0951303;0;
0.185918;0.640527;1;
0.331275;0.818479;1;
0.98685;0.441407;1;
0.239832;0.873184;1;
0.340354;0.703335;1;
0.857094;0.258496;1;
0.0150422;0.576362;1;
0.226938;0.134576;0;
0.665962;0.8984;0;
0.795164;0.81029;0;
0.742421;0.877058;0;
0.969727;0.170171;1;
0.192029;0.333104;0;
0.501615;0.67535;0;
0.00988398;0.835322;1;
0.112068;0.359032;0;
0.963374;0.193624;1;
0.58033;0.58666;0;
0.0836232;0.778228;1;
0.277661;0.237262;0;
0.496422;0.409692;0;
0.0750114;0.434819;0;
0.245883;0.364277;0;
0.883276;0.959327;0;
0.11344;0.657333;1;
0.707885;0.809939;0;
0.710009;0.186573;1;
0.0419945;0.258718;0;
0.379725;0.965814;1;
0.898728;0.753999;0;
0.982413;0.773412;0;
0.593681;0.968124;0;
0.729572;0.35308;1;
0.663576;0.634863;0;
0.989917;0.0306584;1;
0.893673;0.554485;0;
0.125739;0.10629;0;
0.482281;0.81374;1;
0.956923;0.455178;1;
0.575766;0.418253;1;
0.957944;0.968601;0;
0.518485;0.64932;0;
0.664406;0.314679;1;
0.959297;0.355975;1;
0.134596;0.146584;0;
0.946125;0.00935952;1;
0.111199;0.130487;0;
0.462744;0.962689;1;
0.647998;0.335329;1;
0.109712;0.0652449;0;
0.675213;0.274613;1;
0.295113;0.132862;0;
0.949392;0.076974;1;
0.613616;0.116718;1;
0.551326;0.947281;0;
0.144297;0.844201;1;
0.363908;0.17335;0;
0.864769;0.771632;0;
0.289962;0.466087;0;
0.214565;0.342813;0;
0.639145;0.189042;1;
0.269979;0.313704;0;
0.105266;0.908509;1;
0.430349;0.369547;0;
0.0632861;0.323642;0;
0.598794;0.190106;1;
0.964722;0.813484;0;
0.133003;0.862278;1;
0.0205258;0.0787499;0;
0.607875;0.0546341;1;
0.240745;0.0525858;0;
0.0874106;0.59525;1;
0.440457;0.875746;1;
0.200934;0.654057;1;
0.357929;0.977876;1;
0.0783424;0.697676;1;
0.483711;0.836934;1;
0.664353;0.821105;0;
0.883378;0.154529;1;
0.649304;0.892937;0;
0.656705;0.422004;1;
0.518778;0.63017;0;
0.983428;0.594214;0;
0.459475;0.323244;0;
0.585534;0.572048;0;
0.861609;0.506127;0;
0.595471;0.891297;0;
0.659915;0.316095;1;
0.384419;0.412892;0;
0.301271;0.0578572;0;
0.692494;0.82011;0;
0.336553;0.533847;1;
0.707297;0.479599;1;
0.908687;0.163571;1;
0.453458;0.161771;0;
0.25258;0.0907072;0;
0.445197;0.0436781;0;
0.181154;0.389661;0;
0.779508;0.26069;1;
0.952053;0.850859;0;
0.464133;0.0671824;0;
0.819495;0.250144;1;
0.34929;0.492726;0;
0.611284;0.386438;1;
0.984321;0.0780018;1;
0.25807;0.00286818;0;
0.472239;0.177935;0;
0.0263063;0.882204;1;
0.222119;0.401516;0;
0.71277;0.0131888;1;
0.293196;0.102542;0;
0.888445;0.952604;0;
0.0995825;0.389681;0;
0.645551;0.740057;0;
0.174034;0.461417;0;
0.804433;0.0725675;1;
0.762761;0.243194;1;
0.427272;0.420335;0;
0.213477;0.247575;0;
0.611765;0.785453;0;
0.143175;0.0032386;0;
0.70927;0.485232;1;
0.292275;0.186417;0;
0.986335;0.299594;1;
0.467547;0.644384;1;
0.501487;0.273526;1;
0.909097;0.399219;1;
0.264631;0.116782;0;
0.920589;0.0559281;1;
0.994473;0.586523;0;
0.876472;0.538448;0;
0.600776;0.64351;0;
0.0994726;0.401558;0;
0.262911;0.682964;1;
0.617109;0.200903;1;
0.0303367;0.0627439;0;
0.587445;0.830411;0;
0.392471;0.368475;0;
0.621965;0.867512;0;
0.939046;0.0967717;1;
0.69941;0.983944;0;
0.767862;0.912867;0;
0.46609;0.834802;1;
0.66322;0.929387;0;
0.873209;0.773992;0;
0.892467;0.0153273;1;
0.698772;0.225768;1;
0.263235;0.661912;1;
0.159123;0.659692;1;
0.238805;0.770198;1;
0.766488;0.830957;0;
0.721241;0.606169;0;
0.324165;0.132845;0;
0.119956;0.0716872;0;
0.538232;0.330888;1;
0.425633;0.528171;1;
0.397452;0.0110951;0;
0.381346;0.907332;1;
0.966515;0.417547;1;
0.373201;0.386254;0;
0.82379;0.758296;0;
0.0141121;0.891476;1;
0.609367;0.266617;1;
0.249297;0.7679;1;
0.756039;0.917497;0;
0.374873;0.797281;1;
0.0763734;0.645137;1;
0.832549;0.443425;1;
0.426555;0.189105;0;
0.0463748;0.49982;0;
0.935754;0.904201;0;
0.0074559;0.0684966;0;
0.890933;0.418622;1;
0.183201;0.438442;0;
0.893531;0.736314;0;
0.353282;0.559099;1;
0.542027;0.204971;1;
0.309255;0.410065;0;
0.759622;0.922396;0;
0.611386;0.130562;1;
0.830725;0.587709;0;
0.299157;0.289148;0;
0.461793;0.531151;1;
0.0365875;0.367015;0;
0.387436;0.333211;0;
0.276362;0.163379;0;
0.110243;0.896702;1;
0.0929904;0.302703;0;
0.437268;0.345671;0;
0.11837;0.568554;1;
0.859237;0.316027;1;
0.376655;0.305234;0;
0.435336;0.563735;1;
0.197516;0.392811;0;
0.242952;0.786841;1;
0.598068;0.301629;1;
0.970037;0.647461;0;
0.387883;0.552614;1;
0.291541;0.169182;0;
0.272359;0.0303097;0;
0.439456;0.843691;1;
0.395052;0.0332627;0;
0.232588;0.587934;1;
0.937233;0.288135;1;
0.963915;0.0948534;1;
0.0340429;0.388314;0;
0.998066;0.584976;0;
0.713177;0.189524;1;
0.677439;0.08289;1;
0.946728;0.470328;1;
0.217194;0.903629;1;
0.999226;0.174295;1;
0.19446;0.397432;0;
0.75669;0.0514356;1;
0.5727;0.591673;0;
0.168895;0.979836;1;
0.337215;0.479491;0;
0.295001;0.982541;1;
0.670331;0.728371;0;
0.767586;0.633484;0;
0.190283;0.81052;1;
0.384844;0.925017;1;
0.560746;0.147732;1;
0.762667;0.362764;1;
0.684491;0.535141;0;
0.319112;0.312245;0;
0.785276;0.578779;0;
0.50557;0.21681;1;
0.187998;0.528012;1;
0.595632;0.696635;0;
0.218553;0.730971;1;
0.921696;0.568729;0;
0.601573;0.126342;1;
0.493105;0.679009;1;
0.751872;0.147156;1;
0.371097;0.931145;1;
0.842417;0.73757;0;
0.859552;0.300665;1;
0.851938;0.552883;0;
0.91227;0.747071;0;
0.309508;0.285624;0;
0.135845;0.975149;1;
0.673255;0.704336;0;
0.155987;0.114305;0;
0.47031;0.790965;1;
0.341304;0.00966876;0;
0.22838;0.975645;1;
0.310068;0.760179;1;
0.738956;0.237697;1;
0.985368;0.100565;1;
0.64913;0.608426;0;
0.14829;0.591974;1;
0.334163;0.738996;1;
0.342791;0.179469;0;
0.170812;0.867834;1;
0.773613;0.278555;1;
0.261913;0.865097;1;
0.274824;0.0338348;0;
0.978214;0.0266408;1;
0.820417;0.464501;1;
0.739815;0.445312;1;
0.468555;0.283598;0;
0.920567;0.388966;1;
0.795641;0.556105;0;
0.171876;0.406302;0;
0.538292;0.293693;1;
0.285246;0.527185;1;
0.700466;0.684089;0;
0.960498;0.930405;0;
0.354743;0.815608;1;
0.349313;0.419164;0;
0.82281;0.322345;1;
0.638235;0.716867;0;
0.511129;0.557751;0;
0.192536;0.269708;0;
0.7729;0.0293442;1;
0.978786;0.0695825;1;
0.183345;0.382967;0;
0.842025;0.127771;1;
0.110812;0.647225;1;
0.211183;0.836672;1;
0.143422;0.224615;0;
0.0132802;0.831749;1;
0.612022;0.880375;0;
0.374608;0.472004;0;
0.473642;0.224048;0;
0.219056;0.196547;0;
0.173414;0.524964;1;
0.29826;0.526703;1;
0.249469;0.669846;1;
0.568513;0.882252;0;
0.842714;0.479973;1;
0.816558;0.865111;0;
0.0501544;0.560956;1;
0.646865;0.448316;1;
0.688862;0.675172;0;
0.359716;0.0311488;0;
0.171441;0.0565484;0;
0.00520089;0.430326;0;
0.197887;0.108749;0;
0.470254;0.877401;1;
0.44135;0.239884;0;
0.176806;0.51113;1;
0.153183;0.579685;1;
0.520235;0.0416963;1;
0.884914;0.275742;1;
0.982528;0.470468;1;
0.668515;0.258977;1;
0.456272;0.47842;0;
0.171766;0.35482;0;
0.55877;0.328161;1;
0.636873;0.0166123;1;
0.510826;0.068651;1;
0.157563;0.637497;1;
0.0259564;0.246225;0;
0.231142;0.93083;1;
0.944727;0.311173;1;
0.731037;0.0934366;1;
0.964709;0.770857;0;
0.35712;0.585954;1;
0.131198;0.267887;0;
0.0949923;0.805595;1;
0.800688;0.692048;0;
0.676641;0.735159;0;
0.690876;0.334307;1;
0.519929;0.643082;0;
0.0666727;0.323615;0;
0.262456;0.59507;1;
0.850893;0.561947;0;
0.887857;0.872666;0;
0.311368;0.701621;1;
0.473483;0.386087;0;
0.667514;0.939666;0;
0.435097;0.342422;0;
0.360713;0.0334052;0;
0.352475;0.202896;0;
0.36857;0.416266;0;
0.865667;0.348205;1;
0.198593;0.5082;1;
0.487336;0.272981;0;
0.173068;0.776346;1;
0.559562;0.498153;1;
0.614156;0.095539;1;
0.872551;0.109337;1;
0.0897647;0.708432;1;
0.512282;0.356904;1;
0.339637;0.510046;1;
